date,temperature_2m_max,temperature_2m_min,rain_sum,snowfall_sum
2018-05-07 21:00:00+00:00,20.2455,15.445499,3.8999996,0.0
2018-05-08 21:00:00+00:00,18.595499,14.0955,3.2000003,0.0
2018-05-09 21:00:00+00:00,20.3955,14.4955,5.799999,0.0
2018-05-10 21:00:00+00:00,18.6955,14.7955,5.399999,0.0
2018-05-11 21:00:00+00:00,18.095499,12.8455,1.2,0.0
2018-05-12 21:00:00+00:00,18.6955,8.6455,0.0,0.0
2018-05-13 21:00:00+00:00,20.8955,10.7455,0.0,0.0
2018-05-14 21:00:00+00:00,24.8955,13.5455,0.0,0.0
2018-05-15 21:00:00+00:00,26.595499,16.6455,0.0,0.0
2018-05-16 21:00:00+00:00,25.7955,17.1955,0.0,0.0
2018-05-17 21:00:00+00:00,27.1955,18.6955,0.2,0.0
2018-05-18 21:00:00+00:00,26.3955,17.6955,0.1,0.0
2018-05-19 21:00:00+00:00,21.6455,17.1955,2.2,0.0
2018-05-20 21:00:00+00:00,22.1455,16.7455,0.0,0.0
2018-05-21 21:00:00+00:00,21.1455,17.4455,0.0,0.0
2018-05-22 21:00:00+00:00,22.3955,17.0455,0.5,0.0
2018-05-23 21:00:00+00:00,23.9455,16.7955,0.0,0.0
2018-05-24 21:00:00+00:00,22.2955,17.7955,5.7,0.0
2018-05-25 21:00:00+00:00,23.845499,18.095499,3.0000002,0.0
2018-05-26 21:00:00+00:00,21.4955,17.7455,5.7999997,0.0
2018-05-27 21:00:00+00:00,21.345499,17.1455,0.1,0.0
2018-05-28 21:00:00+00:00,21.6455,17.2455,3.8,0.0
2018-05-29 21:00:00+00:00,22.9455,17.2955,0.0,0.0
2018-05-30 21:00:00+00:00,23.2455,15.7955,0.0,0.0
2018-05-31 21:00:00+00:00,25.4455,15.4955,0.0,0.0
2018-06-01 21:00:00+00:00,22.9455,17.4955,0.0,0.0
2018-06-02 21:00:00+00:00,23.1955,15.1455,0.0,0.0
2018-06-03 21:00:00+00:00,24.2455,14.1455,0.0,0.0
2018-06-04 21:00:00+00:00,26.1955,17.345499,6.4,0.0
2018-06-05 21:00:00+00:00,28.345499,17.7455,0.0,0.0
2018-06-06 21:00:00+00:00,28.1955,19.7955,0.0,0.0
2018-06-07 21:00:00+00:00,26.845499,20.2455,0.0,0.0
2018-06-08 21:00:00+00:00,29.4955,19.3955,0.0,0.0
2018-06-09 21:00:00+00:00,25.4955,20.3955,0.0,0.0
2018-06-10 21:00:00+00:00,26.095499,20.095499,0.0,0.0
2018-06-11 21:00:00+00:00,26.4955,18.9955,0.0,0.0
2018-06-12 21:00:00+00:00,27.2455,17.1455,0.0,0.0
2018-06-13 21:00:00+00:00,27.845499,18.2955,0.0,0.0
2018-06-14 21:00:00+00:00,30.6955,19.6455,0.8,0.0
2018-06-15 21:00:00+00:00,29.2955,20.0455,9.299999,0.0
2018-06-16 21:00:00+00:00,24.7955,19.095499,2.9,0.0
2018-06-17 21:00:00+00:00,23.7955,19.2455,4.6000004,0.0
2018-06-18 21:00:00+00:00,25.7955,19.6455,0.6,0.0
2018-06-19 21:00:00+00:00,26.4955,20.8955,0.2,0.0
2018-06-20 21:00:00+00:00,28.095499,20.7455,0.3,0.0
2018-06-21 21:00:00+00:00,25.2455,19.1955,0.0,0.0
2018-06-22 21:00:00+00:00,24.0455,19.7955,6.3,0.0
2018-06-23 21:00:00+00:00,23.0455,19.595499,0.0,0.0
2018-06-24 21:00:00+00:00,24.345499,19.3955,0.0,0.0
2018-06-25 21:00:00+00:00,26.7955,21.2955,7.3999996,0.0
2018-06-26 21:00:00+00:00,25.9955,20.2455,3.6,0.0
2018-06-27 21:00:00+00:00,26.095499,18.4955,4.4,0.0
2018-06-28 21:00:00+00:00,24.9455,19.595499,0.2,0.0
2018-06-29 21:00:00+00:00,26.095499,21.0455,0.0,0.0
2018-06-30 21:00:00+00:00,26.595499,21.2955,0.5,0.0
2018-07-01 21:00:00+00:00,28.6955,19.345499,0.0,0.0
2018-07-02 21:00:00+00:00,30.9455,19.595499,0.0,0.0
2018-07-03 21:00:00+00:00,30.5455,20.9455,0.0,0.0
2018-07-04 21:00:00+00:00,30.0455,20.8955,0.0,0.0
2018-07-05 21:00:00+00:00,28.2455,20.5455,0.9,0.0
2018-07-06 21:00:00+00:00,29.095499,20.595499,0.0,0.0
2018-07-07 21:00:00+00:00,27.9455,21.1955,0.0,0.0
2018-07-08 21:00:00+00:00,28.095499,20.9455,0.2,0.0
2018-07-09 21:00:00+00:00,29.5455,21.6455,0.1,0.0
2018-07-10 21:00:00+00:00,28.8955,21.8955,0.0,0.0
2018-07-11 21:00:00+00:00,28.8955,22.7455,0.0,0.0
2018-07-12 21:00:00+00:00,30.1955,21.845499,0.2,0.0
2018-07-13 21:00:00+00:00,27.4955,22.4455,0.3,0.0
2018-07-14 21:00:00+00:00,28.7955,20.9955,0.0,0.0
2018-07-15 21:00:00+00:00,28.1455,19.8955,1.2,0.0
2018-07-16 21:00:00+00:00,31.1455,21.1955,0.0,0.0
2018-07-17 21:00:00+00:00,27.2955,22.4955,3.9,0.0
2018-07-18 21:00:00+00:00,27.595499,21.4455,3.7,0.0
2018-07-19 21:00:00+00:00,28.2455,22.0455,1.2,0.0
2018-07-20 21:00:00+00:00,29.2455,21.7455,1.7000002,0.0
2018-07-21 21:00:00+00:00,30.095499,21.5455,2.0,0.0
2018-07-22 21:00:00+00:00,32.0455,22.6455,0.0,0.0
2018-07-23 21:00:00+00:00,25.7455,20.8955,16.1,0.0
2018-07-24 21:00:00+00:00,26.4955,20.5455,2.9999998,0.0
2018-07-25 21:00:00+00:00,28.0455,20.9455,1.1,0.0
2018-07-26 21:00:00+00:00,28.4455,21.595499,4.8,0.0
2018-07-27 21:00:00+00:00,28.0455,22.2955,0.5,0.0
2018-07-28 21:00:00+00:00,28.1955,21.7955,1.3000001,0.0
2018-07-29 21:00:00+00:00,28.845499,22.6955,1.3,0.0
2018-07-30 21:00:00+00:00,28.9955,23.845499,0.4,0.0
2018-07-31 21:00:00+00:00,30.6955,23.6455,0.3,0.0
2018-08-01 21:00:00+00:00,29.6455,24.2955,0.0,0.0
2018-08-02 21:00:00+00:00,30.2955,23.7455,0.1,0.0
2018-08-03 21:00:00+00:00,30.1455,24.5455,0.0,0.0
2018-08-04 21:00:00+00:00,30.5455,24.095499,0.0,0.0
2018-08-05 21:00:00+00:00,30.2955,23.1955,0.0,0.0
2018-08-06 21:00:00+00:00,30.6955,23.3955,0.0,0.0
2018-08-07 21:00:00+00:00,29.845499,23.6955,0.2,0.0
2018-08-08 21:00:00+00:00,30.1455,23.9455,0.0,0.0
2018-08-09 21:00:00+00:00,29.5455,24.2955,0.0,0.0
2018-08-10 21:00:00+00:00,28.0455,23.345499,0.1,0.0
2018-08-11 21:00:00+00:00,28.1455,20.3955,0.3,0.0
2018-08-12 21:00:00+00:00,28.095499,20.595499,0.0,0.0
2018-08-13 21:00:00+00:00,30.4455,20.345499,0.0,0.0
2018-08-14 21:00:00+00:00,29.7455,22.6955,0.0,0.0
2018-08-15 21:00:00+00:00,30.095499,21.9455,0.0,0.0
2018-08-16 21:00:00+00:00,29.8955,22.595499,0.0,0.0
2018-08-17 21:00:00+00:00,30.7455,23.1455,0.0,0.0
2018-08-18 21:00:00+00:00,31.2955,24.2955,0.0,0.0
2018-08-19 21:00:00+00:00,29.2455,23.345499,0.0,0.0
2018-08-20 21:00:00+00:00,28.845499,21.4955,0.0,0.0
2018-08-21 21:00:00+00:00,29.5455,21.7455,0.0,0.0
2018-08-22 21:00:00+00:00,30.1955,22.7455,0.0,0.0
2018-08-23 21:00:00+00:00,28.9955,22.8955,0.0,0.0
2018-08-24 21:00:00+00:00,30.1455,23.3955,0.0,0.0
2018-08-25 21:00:00+00:00,29.7455,22.1955,0.0,0.0
2018-08-26 21:00:00+00:00,29.095499,21.8955,0.2,0.0
2018-08-27 21:00:00+00:00,29.4455,23.5455,0.0,0.0
2018-08-28 21:00:00+00:00,29.2955,23.6455,0.0,0.0
2018-08-29 21:00:00+00:00,29.6955,20.8955,0.0,0.0
2018-08-30 21:00:00+00:00,30.0455,22.7955,0.0,0.0
2018-08-31 21:00:00+00:00,30.6955,22.9955,0.0,0.0
2018-09-01 21:00:00+00:00,31.2955,23.345499,0.0,0.0
2018-09-02 21:00:00+00:00,29.5455,23.2955,0.0,0.0
2018-09-03 21:00:00+00:00,28.9455,21.8955,0.1,0.0
2018-09-04 21:00:00+00:00,28.5455,21.0455,0.2,0.0
2018-09-05 21:00:00+00:00,25.3955,20.1455,6.4999995,0.0
2018-09-06 21:00:00+00:00,26.2455,19.7955,0.0,0.0
2018-09-07 21:00:00+00:00,27.8955,20.6455,6.2000003,0.0
2018-09-08 21:00:00+00:00,25.845499,20.1955,1.4000001,0.0
2018-09-09 21:00:00+00:00,24.1455,18.1955,5.9,0.0
2018-09-10 21:00:00+00:00,23.7455,17.8955,0.5,0.0
2018-09-11 21:00:00+00:00,23.0455,16.1955,2.4999995,0.0
2018-09-12 21:00:00+00:00,26.095499,19.095499,1.6000001,0.0
2018-09-13 21:00:00+00:00,22.2955,17.8955,19.400002,0.0
2018-09-14 21:00:00+00:00,24.6455,18.095499,1.2,0.0
2018-09-15 21:00:00+00:00,25.6455,20.0455,0.70000005,0.0
2018-09-16 21:00:00+00:00,24.2955,19.7455,0.1,0.0
2018-09-17 21:00:00+00:00,22.595499,19.345499,0.1,0.0
2018-09-18 21:00:00+00:00,23.595499,18.9955,0.0,0.0
2018-09-19 21:00:00+00:00,24.7455,18.7455,0.0,0.0
2018-09-20 21:00:00+00:00,25.1955,20.095499,0.0,0.0
2018-09-21 21:00:00+00:00,25.845499,18.9955,0.0,0.0
2018-09-22 21:00:00+00:00,26.595499,17.6455,0.0,0.0
2018-09-23 21:00:00+00:00,24.6955,16.3955,0.0,0.0
2018-09-24 21:00:00+00:00,20.9955,14.945499,2.4999998,0.0
2018-09-25 21:00:00+00:00,16.0455,14.1455,3.5,0.0
2018-09-26 21:00:00+00:00,19.1955,15.3455,0.2,0.0
2018-09-27 21:00:00+00:00,20.1455,16.2955,0.0,0.0
2018-09-28 21:00:00+00:00,23.4455,16.6455,2.0,0.0
2018-09-29 21:00:00+00:00,20.2955,18.095499,4.2000003,0.0
2018-09-30 21:00:00+00:00,23.7455,18.345499,0.6,0.0
2018-10-01 21:00:00+00:00,22.1455,17.2455,4.9999995,0.0
2018-10-02 21:00:00+00:00,22.6955,17.1455,0.70000005,0.0
2018-10-03 21:00:00+00:00,18.845499,14.695499,0.8,0.0
2018-10-04 21:00:00+00:00,20.2955,14.445499,0.0,0.0
2018-10-05 21:00:00+00:00,20.8955,15.4955,0.0,0.0
2018-10-06 21:00:00+00:00,22.0455,15.5455,0.0,0.0
2018-10-07 21:00:00+00:00,21.1455,12.945499,0.0,0.0
2018-10-08 21:00:00+00:00,20.1955,16.1455,0.0,0.0
2018-10-09 21:00:00+00:00,21.1455,15.7955,0.0,0.0
2018-10-10 21:00:00+00:00,19.595499,15.5455,11.500001,0.0
2018-10-11 21:00:00+00:00,22.095499,15.3955,1.7,0.0
2018-10-12 21:00:00+00:00,19.7455,17.0455,0.0,0.0
2018-10-13 21:00:00+00:00,19.6455,16.6455,1.7,0.0
2018-10-14 21:00:00+00:00,20.4955,16.2955,0.3,0.0
2018-10-15 21:00:00+00:00,20.7955,15.6455,0.0,0.0
2018-10-16 21:00:00+00:00,19.845499,17.0455,0.6,0.0
2018-10-17 21:00:00+00:00,20.6455,16.4955,0.1,0.0
2018-10-18 21:00:00+00:00,20.1955,15.4955,0.0,0.0
2018-10-19 21:00:00+00:00,20.4955,14.2455,0.6,0.0
2018-10-20 21:00:00+00:00,17.8955,15.445499,0.5,0.0
2018-10-21 21:00:00+00:00,18.8955,14.7955,0.1,0.0
2018-10-22 21:00:00+00:00,18.345499,14.945499,0.0,0.0
2018-10-23 21:00:00+00:00,18.4455,13.2455,0.2,0.0
2018-10-24 21:00:00+00:00,16.3955,9.195499,2.0,0.0
2018-10-25 21:00:00+00:00,16.2955,9.695499,0.0,0.0
2018-10-26 21:00:00+00:00,18.2955,14.195499,0.0,0.0
2018-10-27 21:00:00+00:00,19.6455,14.5955,0.0,0.0
2018-10-28 21:00:00+00:00,19.7455,12.5955,0.0,0.0
2018-10-29 21:00:00+00:00,20.0455,11.8955,0.0,0.0
2018-10-30 21:00:00+00:00,20.1455,12.195499,0.0,0.0
2018-10-31 21:00:00+00:00,22.7455,12.1455,0.0,0.0
2018-11-01 21:00:00+00:00,19.6955,15.6455,0.0,0.0
2018-11-02 21:00:00+00:00,19.4955,14.2955,0.0,0.0
2018-11-03 21:00:00+00:00,19.845499,15.195499,0.0,0.0
2018-11-04 21:00:00+00:00,18.7455,14.7955,0.0,0.0
2018-11-05 21:00:00+00:00,18.1955,13.7455,0.0,0.0
2018-11-06 21:00:00+00:00,17.7955,13.3455,0.0,0.0
2018-11-07 21:00:00+00:00,17.345499,11.8455,1.0,0.0
2018-11-08 21:00:00+00:00,16.4955,13.0455,0.8000001,0.0
2018-11-09 21:00:00+00:00,17.345499,13.2955,0.90000004,0.0
2018-11-10 21:00:00+00:00,18.7455,12.0955,0.0,0.0
2018-11-11 21:00:00+00:00,16.7955,12.6455,0.0,0.0
2018-11-12 21:00:00+00:00,14.3955,10.7955,0.4,0.0
2018-11-13 21:00:00+00:00,11.6455,9.8455,0.3,0.0
2018-11-14 21:00:00+00:00,10.695499,9.0455,21.0,0.0
2018-11-15 21:00:00+00:00,10.3955,7.5955,6.299999,0.0
2018-11-16 21:00:00+00:00,12.5455,7.4954996,0.0,0.0
2018-11-17 21:00:00+00:00,14.3955,10.195499,6.7,0.0
2018-11-18 21:00:00+00:00,17.9955,11.1455,14.8,0.0
2018-11-19 21:00:00+00:00,13.5455,10.445499,0.1,0.0
2018-11-20 21:00:00+00:00,17.4955,11.6455,3.4999995,0.0
2018-11-21 21:00:00+00:00,12.8455,9.7955,1.4000001,0.0
2018-11-22 21:00:00+00:00,11.5455,8.7955,0.0,0.0
2018-11-23 21:00:00+00:00,10.8455,7.5955,0.0,0.0
2018-11-24 21:00:00+00:00,12.0955,5.9455,0.0,0.0
2018-11-25 21:00:00+00:00,15.1455,8.8955,6.1000004,0.0
2018-11-26 21:00:00+00:00,17.845499,15.0955,1.2,0.0
2018-11-27 21:00:00+00:00,16.0455,8.8955,13.0,0.0
2018-11-28 21:00:00+00:00,8.8455,6.3954997,13.5,0.0
2018-11-29 21:00:00+00:00,7.7955,5.5455,8.099999,0.0
2018-11-30 21:00:00+00:00,7.0955,4.3455,0.0,0.0
2018-12-01 21:00:00+00:00,11.4955,5.5455,0.0,0.0
2018-12-02 21:00:00+00:00,13.3955,7.5955,0.0,0.0
2018-12-03 21:00:00+00:00,13.195499,9.2455,0.5,0.0
2018-12-04 21:00:00+00:00,11.2955,8.195499,15.799999,0.0
2018-12-05 21:00:00+00:00,8.3955,5.4954996,7.999999,0.0
2018-12-06 21:00:00+00:00,5.4954996,1.4955001,0.0,0.0
2018-12-07 21:00:00+00:00,8.445499,2.3455,0.0,0.0
2018-12-08 21:00:00+00:00,12.445499,6.5955,0.3,0.0
2018-12-09 21:00:00+00:00,11.2955,8.195499,22.2,0.0
2018-12-10 21:00:00+00:00,8.695499,5.0955,22.300001,0.0
2018-12-11 21:00:00+00:00,6.1955,2.2955,5.7,0.0
2018-12-12 21:00:00+00:00,8.195499,1.3955001,0.0,0.0
2018-12-13 21:00:00+00:00,9.945499,4.8455,0.0,0.0
2018-12-14 21:00:00+00:00,13.9955,7.4455,1.2,0.0
2018-12-15 21:00:00+00:00,14.3455,10.0955,0.1,0.0
2018-12-16 21:00:00+00:00,12.7955,8.4955,2.0,0.0
2018-12-17 21:00:00+00:00,10.7455,8.3455,11.7,0.0
2018-12-18 21:00:00+00:00,8.5455,2.2955,30.100002,0.28
2018-12-19 21:00:00+00:00,5.2454996,2.6455,0.0,0.0
2018-12-20 21:00:00+00:00,7.9954996,4.2454996,0.0,0.0
2018-12-21 21:00:00+00:00,9.7955,5.7454996,0.0,0.0
2018-12-22 21:00:00+00:00,10.945499,7.9954996,2.2,0.0
2018-12-23 21:00:00+00:00,12.5955,4.8455,0.8,0.0
2018-12-24 21:00:00+00:00,12.3455,2.8455,21.100004,0.0
2018-12-25 21:00:00+00:00,5.4954996,-0.4545,0.4,0.0
2018-12-26 21:00:00+00:00,6.6955,1.3955001,0.2,0.0
2018-12-27 21:00:00+00:00,7.5455,1.8955001,0.0,0.0
2018-12-28 21:00:00+00:00,6.9954996,2.7455,10.900001,0.0
2018-12-29 21:00:00+00:00,7.2454996,1.9455,2.9999998,0.0
2018-12-30 21:00:00+00:00,8.3955,0.94549996,0.0,0.0
2018-12-31 21:00:00+00:00,7.0455,3.2955,0.0,0.0
2019-01-01 21:00:00+00:00,7.0955,4.2955,0.0,0.0
2019-01-02 21:00:00+00:00,6.9455,4.5955,9.799999,0.0
2019-01-03 21:00:00+00:00,5.5955,2.0455,14.400002,4.06
2019-01-04 21:00:00+00:00,3.7955,1.9955001,12.0,1.7500001
2019-01-05 21:00:00+00:00,4.4954996,0.69549996,0.3,0.0
2019-01-06 21:00:00+00:00,2.8455,0.5455,0.2,1.19
2019-01-07 21:00:00+00:00,1.3455,-2.3545,0.0,1.26
2019-01-08 21:00:00+00:00,7.1454997,-2.0045,0.3,0.0
2019-01-09 21:00:00+00:00,12.8455,5.0955,2.3,0.0
2019-01-10 21:00:00+00:00,11.8455,5.8954997,24.3,0.0
2019-01-11 21:00:00+00:00,5.4954996,2.7455,13.3,0.0
2019-01-12 21:00:00+00:00,4.4954996,1.3955001,0.70000005,0.0
2019-01-13 21:00:00+00:00,8.7955,0.8955,0.0,0.0
2019-01-14 21:00:00+00:00,7.0455,2.1455,9.599999,1.12
2019-01-15 21:00:00+00:00,5.7454996,-0.75450003,0.1,0.0
2019-01-16 21:00:00+00:00,8.3955,1.6455001,0.0,0.0
2019-01-17 21:00:00+00:00,9.6455,2.7455,0.0,0.0
2019-01-18 21:00:00+00:00,11.445499,6.4954996,0.4,0.0
2019-01-19 21:00:00+00:00,11.8955,6.7454996,1.3,0.0
2019-01-20 21:00:00+00:00,10.2455,5.4954996,1.6000001,0.0
2019-01-21 21:00:00+00:00,9.3455,3.4955,0.0,0.0
2019-01-22 21:00:00+00:00,11.945499,3.1455,6.0,0.0
2019-01-23 21:00:00+00:00,12.7455,7.9954996,1.2,0.0
2019-01-24 21:00:00+00:00,13.7455,6.6454997,0.1,0.0
2019-01-25 21:00:00+00:00,13.5455,7.6955,1.5,0.0
2019-01-26 21:00:00+00:00,7.4954996,5.2955,2.0,0.0
2019-01-27 21:00:00+00:00,10.7455,3.3955,0.0,0.0
2019-01-28 21:00:00+00:00,13.5955,8.8455,0.3,0.0
2019-01-29 21:00:00+00:00,14.7955,8.7455,0.1,0.0
2019-01-30 21:00:00+00:00,13.3455,8.945499,9.000001,0.0
2019-01-31 21:00:00+00:00,11.0455,5.7454996,4.9999995,0.0
2019-02-01 21:00:00+00:00,13.0455,7.2454996,0.0,0.0
2019-02-02 21:00:00+00:00,13.945499,6.4455,0.0,0.0
2019-02-03 21:00:00+00:00,17.095499,6.2454996,0.0,0.0
2019-02-04 21:00:00+00:00,11.7455,7.0955,0.0,0.0
2019-02-05 21:00:00+00:00,10.0455,7.1955,2.8,0.0
2019-02-06 21:00:00+00:00,7.6454997,5.5955,6.1999993,0.0
2019-02-07 21:00:00+00:00,7.6955,6.1454997,3.2999997,0.0
2019-02-08 21:00:00+00:00,6.2454996,3.7955,0.3,0.0
2019-02-09 21:00:00+00:00,7.6955,0.8955,0.0,0.0
2019-02-10 21:00:00+00:00,11.5955,2.1955001,0.0,0.0
2019-02-11 21:00:00+00:00,14.7455,7.2454996,9.9,0.0
2019-02-12 21:00:00+00:00,6.9455,5.3455,20.000002,0.0
2019-02-13 21:00:00+00:00,6.1955,4.4954996,0.5,0.0
2019-02-14 21:00:00+00:00,7.0955,4.2955,2.8999996,0.0
2019-02-15 21:00:00+00:00,7.4455,4.7955,0.2,0.0
2019-02-16 21:00:00+00:00,8.945499,3.0455,0.0,0.0
2019-02-17 21:00:00+00:00,11.0455,1.8455,0.0,0.0
2019-02-18 21:00:00+00:00,13.7455,3.7455,0.0,0.0
2019-02-19 21:00:00+00:00,10.2455,2.1455,0.0,0.0
2019-02-20 21:00:00+00:00,11.695499,2.3455,0.4,0.0
2019-02-21 21:00:00+00:00,8.7955,2.5455,0.2,0.0
2019-02-22 21:00:00+00:00,6.9455,1.7955,10.6,2.66
2019-02-23 21:00:00+00:00,3.5455,1.4455,2.5000005,3.0800002
2019-02-24 21:00:00+00:00,6.5955,3.2455,1.0000001,0.0
2019-02-25 21:00:00+00:00,7.9954996,2.8455,0.1,0.0
2019-02-26 21:00:00+00:00,6.1454997,3.3955,5.4,0.0
2019-02-27 21:00:00+00:00,7.3455,2.2455,0.2,0.0
2019-02-28 21:00:00+00:00,12.695499,6.9455,0.0,0.0
2019-03-01 21:00:00+00:00,11.5455,5.8455,0.4,0.0
2019-03-02 21:00:00+00:00,7.7454996,2.6955001,0.0,0.0
2019-03-03 21:00:00+00:00,7.7955,0.4955,0.0,0.0
2019-03-04 21:00:00+00:00,12.9955,1.8455,0.0,0.0
2019-03-05 21:00:00+00:00,13.9955,7.0955,2.3,0.0
2019-03-06 21:00:00+00:00,14.8955,3.6455,0.0,0.0
2019-03-07 21:00:00+00:00,16.5455,5.7454996,0.0,0.0
2019-03-08 21:00:00+00:00,16.095499,7.8954997,0.0,0.0
2019-03-09 21:00:00+00:00,15.4955,8.7955,0.0,0.0
2019-03-10 21:00:00+00:00,18.6455,9.9955,0.0,0.0
2019-03-11 21:00:00+00:00,16.3955,7.1955,22.0,0.0
2019-03-12 21:00:00+00:00,7.4954996,6.1955,12.500002,0.0
2019-03-13 21:00:00+00:00,9.0455,5.8954997,0.0,0.0
2019-03-14 21:00:00+00:00,9.2955,3.1455,0.2,0.0
2019-03-15 21:00:00+00:00,11.445499,2.5455,0.0,0.0
2019-03-16 21:00:00+00:00,14.7455,7.7955,0.0,0.0
2019-03-17 21:00:00+00:00,18.9955,7.0455,0.0,0.0
2019-03-18 21:00:00+00:00,17.3955,7.1955,0.0,0.0
2019-03-19 21:00:00+00:00,12.7955,8.0955,0.0,0.0
2019-03-20 21:00:00+00:00,11.7455,6.9954996,0.1,0.0
2019-03-21 21:00:00+00:00,12.195499,5.3455,0.0,0.0
2019-03-22 21:00:00+00:00,13.3955,4.5955,0.0,0.0
2019-03-23 21:00:00+00:00,10.3955,2.7455,0.0,0.0
2019-03-24 21:00:00+00:00,12.7955,3.2455,0.0,0.0
2019-03-25 21:00:00+00:00,17.2955,4.6955,0.0,0.0
2019-03-26 21:00:00+00:00,11.0955,6.7955,0.2,0.0
2019-03-27 21:00:00+00:00,10.6455,5.8954997,0.0,0.0
2019-03-28 21:00:00+00:00,8.7455,5.0955,0.0,0.0
2019-03-29 21:00:00+00:00,9.3455,5.8455,0.0,0.0
2019-03-30 21:00:00+00:00,10.3455,6.3954997,0.1,0.0
2019-03-31 21:00:00+00:00,13.6455,4.5455,0.0,0.0
2019-04-01 21:00:00+00:00,12.7455,5.1955,0.0,0.0
2019-04-02 21:00:00+00:00,12.1455,5.7454996,0.0,0.0
2019-04-03 21:00:00+00:00,11.6455,6.2454996,0.0,0.0
2019-04-04 21:00:00+00:00,15.2955,5.5955,0.0,0.0
2019-04-05 21:00:00+00:00,13.6455,7.0455,0.0,0.0
2019-04-06 21:00:00+00:00,17.7955,8.0955,1.2,0.0
2019-04-07 21:00:00+00:00,20.1455,10.7455,0.8000001,0.0
2019-04-08 21:00:00+00:00,17.845499,9.6455,1.6,0.0
2019-04-09 21:00:00+00:00,13.1455,9.3955,5.4,0.0
2019-04-10 21:00:00+00:00,15.0455,10.1455,9.7,0.0
2019-04-11 21:00:00+00:00,16.0455,11.3455,2.5,0.0
2019-04-12 21:00:00+00:00,18.3955,9.5455,5.9,0.0
2019-04-13 21:00:00+00:00,14.1455,10.5955,8.800001,0.0
2019-04-14 21:00:00+00:00,11.695499,8.7955,0.2,0.0
2019-04-15 21:00:00+00:00,12.1455,6.5455,0.4,0.0
2019-04-16 21:00:00+00:00,13.5455,7.0955,0.3,0.0
2019-04-17 21:00:00+00:00,11.8955,7.6955,0.8,0.0
2019-04-18 21:00:00+00:00,11.3455,7.8954997,0.6,0.0
2019-04-19 21:00:00+00:00,9.8455,6.5455,1.5,0.0
2019-04-20 21:00:00+00:00,13.0455,5.9954996,0.0,0.0
2019-04-21 21:00:00+00:00,13.8955,4.3455,0.0,0.0
2019-04-22 21:00:00+00:00,15.8955,6.6454997,0.0,0.0
2019-04-23 21:00:00+00:00,19.6455,8.7955,3.5,0.0
2019-04-24 21:00:00+00:00,20.595499,9.7455,0.0,0.0
2019-04-25 21:00:00+00:00,19.3955,10.0455,0.0,0.0
2019-04-26 21:00:00+00:00,20.5455,8.8955,0.0,0.0
2019-04-27 21:00:00+00:00,21.4455,10.6455,0.2,0.0
2019-04-28 21:00:00+00:00,22.9455,13.6455,0.0,0.0
2019-04-29 21:00:00+00:00,23.345499,12.0955,0.0,0.0
2019-04-30 21:00:00+00:00,20.345499,14.0955,0.0,0.0
2019-05-01 21:00:00+00:00,17.095499,11.7455,3.2999997,0.0
2019-05-02 21:00:00+00:00,18.9455,11.0955,0.0,0.0
2019-05-03 21:00:00+00:00,21.7955,11.7455,0.8,0.0
2019-05-04 21:00:00+00:00,22.845499,13.6455,4.0,0.0
2019-05-05 21:00:00+00:00,22.0455,13.695499,0.2,0.0
2019-05-06 21:00:00+00:00,16.4455,12.2455,5.2,0.0
2019-05-07 21:00:00+00:00,14.1455,11.3455,4.2999997,0.0
2019-05-08 21:00:00+00:00,16.1955,11.6455,0.2,0.0
2019-05-09 21:00:00+00:00,17.8955,13.2955,6.299999,0.0
2019-05-10 21:00:00+00:00,18.345499,13.695499,6.5,0.0
2019-05-11 21:00:00+00:00,21.5455,13.3955,0.0,0.0
2019-05-12 21:00:00+00:00,20.3955,13.2955,0.0,0.0
2019-05-13 21:00:00+00:00,21.5455,13.8955,0.0,0.0
2019-05-14 21:00:00+00:00,23.9955,15.1455,0.0,0.0
2019-05-15 21:00:00+00:00,21.8955,14.8955,0.0,0.0
2019-05-16 21:00:00+00:00,20.095499,14.3455,0.7,0.0
2019-05-17 21:00:00+00:00,20.595499,14.3955,0.9,0.0
2019-05-18 21:00:00+00:00,24.4455,16.7955,0.0,0.0
2019-05-19 21:00:00+00:00,27.4955,17.5455,0.0,0.0
2019-05-20 21:00:00+00:00,26.6455,15.8455,0.0,0.0
2019-05-21 21:00:00+00:00,25.2955,15.7455,0.0,0.0
2019-05-22 21:00:00+00:00,23.6455,16.9455,0.1,0.0
2019-05-23 21:00:00+00:00,20.845499,15.9955,9.6,0.0
2019-05-24 21:00:00+00:00,20.6955,15.195499,1.6000001,0.0
2019-05-25 21:00:00+00:00,23.1455,14.945499,0.0,0.0
2019-05-26 21:00:00+00:00,25.6955,16.095499,0.0,0.0
2019-05-27 21:00:00+00:00,29.9455,16.7955,0.0,0.0
2019-05-28 21:00:00+00:00,27.845499,17.5455,0.0,0.0
2019-05-29 21:00:00+00:00,25.5455,17.2955,0.0,0.0
2019-05-30 21:00:00+00:00,27.0455,19.7455,0.0,0.0
2019-05-31 21:00:00+00:00,25.7455,18.4455,0.0,0.0
2019-06-01 21:00:00+00:00,25.3955,18.8955,0.90000004,0.0
2019-06-02 21:00:00+00:00,26.1455,17.595499,0.0,0.0
2019-06-03 21:00:00+00:00,24.1455,17.595499,2.2,0.0
2019-06-04 21:00:00+00:00,25.2955,17.2455,0.3,0.0
