Movie_ID,Avg_Rating,Watch_Count,Min_Date,Max_Date,Date_Diff
1307,3.3109556378757,121207,2003-07-11,2005-12-31,904
1308,3.1196581196581197,117,2004-05-21,2005-12-07,565
1309,3.1333333333333333,75,1999-12-09,2005-10-18,2140
1310,2.7034700315457414,634,2003-03-04,2005-12-30,1032
1311,3.0601503759398496,133,2005-05-08,2005-12-27,233
1312,2.803240740740741,432,2001-03-01,2005-12-30,1765
1313,3.4969199178644765,487,2004-10-23,2005-12-28,431
1314,3.7973582605161553,24605,1999-12-11,2005-12-31,2212
1315,3.189655172413793,232,2002-11-22,2005-12-29,1133
1316,3.7185534591194966,1272,2003-06-02,2005-12-30,942
1317,3.636808957312806,1429,2003-02-20,2005-12-31,1045
1318,2.7037593984962407,1330,2002-08-12,2005-12-31,1237
1319,2.653927813163482,471,2002-04-03,2005-12-28,1365
1320,2.9766081871345027,171,2004-02-09,2005-12-28,688
1321,3.994764397905759,191,2005-03-01,2005-12-31,305
1322,2.6551724137931036,116,2001-10-16,2005-12-21,1527
1323,2.9796860572483843,1083,2001-03-12,2005-12-29,1753
1324,4.04395002192021,45620,1999-12-12,2005-12-31,2211
1325,3.5609756097560976,164,2004-01-09,2005-12-22,713
1326,3.670103092783505,97,2005-03-15,2005-12-27,287
1327,3.174129353233831,201,2003-06-06,2005-12-28,936
1328,3.2943548387096775,248,2004-07-19,2005-12-20,519
1329,3.415772532188841,7456,2000-01-06,2005-12-31,2186
1330,3.344,125,2005-01-03,2005-12-11,342
1331,2.8660714285714284,112,2004-02-13,2005-12-20,676
1332,2.8260869565217392,92,2004-04-23,2005-12-19,605
1333,2.7463235294117645,272,2001-01-29,2005-12-27,1793
1334,2.538961038961039,154,2000-01-18,2005-12-30,2173
1335,3.8613963039014374,974,2003-02-21,2005-12-30,1043
1336,3.067832315146408,9494,2000-01-05,2005-12-31,2187
1337,3.0185185185185186,108,2004-01-22,2005-12-28,706
1338,3.157068062827225,191,2004-09-10,2005-12-30,476
1339,3.0697674418604652,129,2005-02-25,2005-12-26,304
1340,3.216867469879518,83,2004-10-21,2005-12-28,433
1341,3.0573248407643314,157,2004-07-27,2005-12-30,521
1342,1.8015267175572518,131,2003-03-03,2005-12-29,1032
1343,2.83206106870229,131,2003-05-12,2005-12-18,951
1344,2.728,250,2003-09-12,2005-12-21,831
1345,2.9461538461538463,130,2002-02-06,2005-11-04,1367
1346,3.6478791400348634,1721,2004-02-13,2005-12-30,686
1347,3.3127317676143386,809,2001-12-13,2005-12-31,1479
1348,2.523076923076923,195,2000-09-05,2005-12-24,1936
1349,3.3900709219858154,141,2004-01-30,2005-12-20,690
1350,3.902582159624413,852,2003-09-22,2005-12-31,831
1351,3.7387755102040816,245,2003-12-07,2005-12-06,730
1352,3.7875874125874125,1144,2004-08-27,2005-12-31,491
1353,3.7659804983748644,923,2003-12-18,2005-12-30,743
1354,3.286184210526316,304,2003-08-05,2005-12-28,876
1355,3.6873889875666075,563,2004-12-30,2005-12-27,362
1356,2.9617486338797816,183,2004-10-27,2005-12-31,430
1357,4.381994373241638,6398,2004-09-25,2005-12-31,462
1358,3.697478991596639,595,2003-02-21,2005-12-29,1042
1359,3.459507042253521,3976,2001-11-24,2005-12-31,1498
1360,2.3852327447833064,623,2004-02-07,2005-12-31,693
1361,2.7908496732026142,153,2003-02-28,2005-12-22,1028
1362,3.2950819672131146,122,2003-06-24,2005-12-31,921
1363,2.7474901125646487,3287,2000-01-08,2005-12-31,2184
1364,3.5143958286102923,4411,2003-09-02,2005-12-31,851
1365,2.873781148429036,1846,2000-01-06,2005-12-26,2181
1366,2.823091247672253,537,2003-03-23,2005-12-21,1004
1367,3.5966639871382635,24880,1999-11-11,2005-12-31,2242
1368,2.3417721518987342,79,2002-09-05,2005-12-02,1184
1369,2.0904255319148937,188,2000-02-16,2005-12-21,2135
1370,3.7898540555711477,14252,2001-04-17,2005-12-31,1719
1371,2.5080213903743314,187,2001-01-11,2005-12-24,1808
1372,3.0141242937853105,1770,2002-10-02,2005-12-31,1186
1373,3.7635802469135804,3240,2000-05-06,2005-12-31,2065
1374,2.4274406332453826,379,2004-10-08,2005-12-30,448
1375,3.3252247488101534,1891,2004-03-11,2005-12-29,658
1376,3.788659793814433,194,2005-08-28,2005-12-31,125
1377,3.424317617866005,806,2001-03-23,2005-12-29,1742
1378,3.0245398773006134,163,2004-01-27,2005-12-20,693
1379,3.1538461538461537,91,2003-09-24,2005-12-19,817
1380,3.564814814814815,108,2005-03-07,2005-12-11,279
1381,3.074626865671642,603,2003-06-14,2005-12-30,930
1382,2.15625,96,2005-04-24,2005-12-25,245
1383,2.3448275862068964,58,2000-12-06,2005-12-22,1842
1384,3.5968201233981967,4214,2000-01-18,2005-12-31,2174
1385,2.897196261682243,107,2000-11-25,2005-11-12,1813
1386,3.0672268907563027,119,2003-04-01,2005-12-20,994
1387,2.6917148362235066,519,2000-03-31,2005-12-28,2098
1388,2.7651006711409396,149,2001-02-22,2005-12-28,1770
1389,3.9212924606462303,1207,2003-03-17,2005-12-31,1020
1390,3.715686274509804,102,2005-02-12,2005-12-22,313
1391,3.3674074074074074,675,2000-08-22,2005-12-30,1956
1392,3.4106236944195762,3351,2003-05-27,2005-12-31,949
1393,2.76734693877551,245,2000-01-20,2005-12-27,2168
1394,2.934999233481527,13046,2000-03-21,2005-12-31,2111
1395,4.09673735725938,6130,1999-12-30,2005-12-31,2193
1396,3.925196850393701,254,2004-05-12,2005-12-09,576
1397,3.261904761904762,84,2004-09-12,2005-12-24,468
1398,3.2564102564102564,195,2000-06-24,2005-12-29,2014
1399,3.4132316570486396,4852,2003-02-17,2005-12-30,1047
1400,2.782303370786517,712,2000-12-31,2005-12-30,1825
1401,3.5844025157232706,3975,2000-01-06,2005-12-31,2186
1402,4.033707865168539,801,2003-09-20,2005-12-30,832
1403,2.790273556231003,329,2000-07-24,2005-12-29,1984
1404,2.8666666666666667,120,2004-10-18,2005-12-18,426
1405,3.6047430830039526,506,2000-09-18,2005-12-27,1926
1406,3.4082698849829907,74076,2000-03-01,2005-12-31,2131
1407,3.1133004926108376,203,2000-04-18,2005-12-13,2065
1408,3.3707687176921795,11994,2000-02-23,2005-12-31,2138
1409,4.289973414356248,5266,2004-09-13,2005-12-31,474
1410,2.8461538461538463,143,2003-02-11,2005-12-22,1045
1411,2.9740259740259742,77,2005-01-11,2005-12-20,343
1412,3.2191874359849777,2929,2003-03-18,2005-12-30,1018
1413,3.6443941109852775,883,2001-06-06,2005-12-26,1664
1414,2.4192139737991267,229,2004-12-26,2005-12-18,357
1415,3.0388349514563107,103,2004-10-19,2005-12-28,435
1416,3.618181818181818,55,2005-06-17,2005-12-29,195
1417,2.1181102362204722,127,2002-12-30,2005-10-12,1017
1418,4.464824120603015,796,2005-08-04,2005-12-30,148
1419,2.963963963963964,111,2004-06-21,2005-12-26,553
1420,2.934086629001883,531,2003-04-03,2005-12-06,978
1421,3.4617224880382773,4180,1999-12-11,2005-12-30,2211
1422,4.043103448275862,116,2005-06-08,2005-12-13,188
1423,2.262948207171315,502,2003-05-15,2005-12-31,961
1424,2.817016317016317,858,2001-06-02,2005-12-28,1670
1425,3.7015337084850493,18126,2000-03-12,2005-12-31,2120
1426,2.725130890052356,1146,2001-07-30,2005-12-29,1613
1427,2.537777777777778,225,2000-01-19,2005-12-18,2160
1428,3.536982951246547,113674,2003-01-06,2005-12-31,1090
1429,2.210526315789474,95,2005-08-23,2005-12-30,129
1430,2.4086021505376345,186,2002-08-31,2005-12-28,1215
1431,2.947019867549669,151,2005-02-02,2005-12-29,330
1432,3.1304761904761906,2100,2000-07-20,2005-12-30,1989
1433,3.608910891089109,202,2003-07-02,2005-09-26,817
1434,3.8660714285714284,784,2004-08-28,2005-12-31,490
1435,4.087961441559864,18258,2001-07-02,2005-12-31,1643
1436,2.793269230769231,208,2003-11-08,2005-12-29,782
1437,3.3043478260869565,115,2004-05-27,2005-12-27,579
1438,3.0362860192102454,937,2000-01-10,2005-12-30,2181
1439,3.6285714285714286,105,2004-08-19,2005-11-14,452
1440,3.1652173913043478,115,2004-12-31,2005-12-30,364
1441,4.27979274611399,7720,2003-06-03,2005-12-31,942
1442,3.539568345323741,139,2004-07-23,2005-12-20,515
1443,3.7550872093023258,1376,2005-02-01,2005-12-31,333
1444,3.9166666666666665,252,2001-11-04,2005-12-11,1498
1445,3.2241379310344827,58,2005-10-15,2005-12-31,77
1446,3.767777777777778,900,2003-10-25,2005-12-30,797
1447,3.0310846560846563,1512,2002-10-12,2005-12-30,1175
1448,3.272365805168986,503,2003-09-12,2005-12-22,832
1449,2.2751677852348995,149,2001-10-05,2005-12-22,1539
1450,3.3527272727272726,1925,2000-01-18,2005-12-29,2172
1451,2.650429799426934,349,2002-07-02,2005-12-27,1274
1452,2.036303630363036,303,2002-04-09,2005-12-18,1349
1453,3.4160756501182035,423,2000-01-09,2005-12-10,2162
1454,2.1893491124260356,169,2004-05-28,2005-12-22,573
1455,3.069707178025395,3859,2003-12-25,2005-12-31,737
1456,2.657608695652174,184,2004-02-08,2005-12-24,685
1457,3.0869565217391304,115,2005-01-19,2005-12-28,343
1458,3.03125,192,2004-03-23,2005-12-29,646
1459,2.4196185286103544,367,2002-02-21,2005-12-24,1402
1460,3.575609756097561,1025,2001-02-02,2005-12-28,1790
1461,3.4200913242009134,219,2004-05-26,2005-12-30,583
1462,3.0752089136490253,359,2004-08-27,2005-12-29,489
1463,2.2416666666666667,120,2002-08-06,2005-12-18,1230
1464,2.563888888888889,360,2003-06-13,2005-12-31,932
1465,3.3935185185185186,216,2005-01-06,2005-12-29,357
1466,3.744359811389191,41355,1999-12-29,2005-12-31,2194
1467,3.7102411889244054,24089,2000-01-05,2005-12-31,2187
1468,3.7157534246575343,292,2002-10-14,2005-12-30,1173
1469,2.5306930693069307,505,2002-04-05,2005-12-30,1365
1470,3.7811664099862203,98696,2003-03-07,2005-12-31,1030
1471,3.3884867287142364,2901,2004-10-21,2005-12-31,436
1472,2.2375,160,2005-05-31,2005-12-31,214
1473,3.477124183006536,306,2004-05-28,2005-12-30,581
1474,2.888111888111888,143,2003-06-24,2005-11-21,881
1475,2.6443514644351462,239,2000-11-06,2005-12-18,1868
1476,4.469693127060614,11829,2004-12-23,2005-12-31,373
1477,3.35678391959799,199,2000-01-10,2005-12-23,2174
1478,1.797979797979798,99,2003-02-14,2005-12-13,1033
1479,3.3830883467192,6599,2003-05-07,2005-12-29,967
1480,3.7470588235294118,170,2003-12-30,2005-12-28,729
1481,3.071673819742489,4660,2003-03-31,2005-12-31,1006
1482,3.2531890945472735,15992,2003-09-27,2005-12-31,826
1483,3.8034682080924855,173,2005-03-01,2005-12-29,303
1484,3.133159268929504,383,2001-02-18,2005-12-30,1776
1485,3.3160878809355068,1411,2004-04-06,2005-12-28,631
1486,2.453125,192,2004-07-27,2005-12-21,512
1487,3.5436893203883497,206,2005-05-05,2005-12-30,239
1488,3.8705479452054794,1460,2005-06-20,2005-12-31,194
1489,2.8288100208768268,479,2002-02-05,2005-12-29,1423
1490,3.3777777777777778,225,2004-07-29,2005-12-31,520
1491,3.8443708609271523,302,2004-10-05,2005-12-26,447
1492,2.209271523178808,755,2005-01-07,2005-12-30,357
1493,3.1185185185185187,135,2002-09-05,2005-10-28,1149
1494,3.470833333333333,240,2001-01-16,2005-12-12,1791
1495,4.344422465983336,16683,2003-09-12,2005-12-31,841
1496,2.3658536585365852,82,2002-10-09,2005-11-29,1147
1497,2.708029197080292,411,2004-02-01,2005-12-29,697
1498,2.956043956043956,91,2002-02-05,2005-12-05,1399
1499,4.360745614035087,912,2005-02-10,2005-12-30,323
1500,4.019591141396933,1174,2003-09-12,2005-12-29,839
1501,3.1435185185185186,432,2004-08-20,2005-12-31,498
1502,3.096062176165803,9650,2000-03-02,2005-12-31,2130
1503,3.520286396181384,3352,1999-12-30,2005-12-30,2192
1504,3.009132420091324,219,2004-07-11,2005-12-27,534
1505,3.2447916666666665,384,2000-01-06,2005-12-31,2186
1506,3.7817073170731708,820,2004-10-24,2005-12-30,432
1507,3.4822092405735527,1883,2001-06-12,2005-12-27,1659
1508,3.8217054263565893,258,2005-01-05,2005-12-25,354
1509,3.55413045102483,40153,2002-03-30,2005-12-31,1372
1510,3.1895261845386536,401,2003-05-16,2005-12-20,949
1511,3.0168067226890756,476,2005-06-23,2005-12-30,190
1512,3.19375,160,2005-04-08,2005-12-19,255
1513,4.189867841409692,2270,2000-11-25,2005-12-31,1862
1514,3.14611671785871,2279,2003-07-30,2005-12-31,885
1515,2.7988668555240794,353,2003-02-11,2005-12-31,1054
1516,2.232876712328767,146,2001-05-31,2005-12-18,1662
1517,2.0384615384615383,78,2000-01-14,2005-12-20,2167
1518,3.5940116490717147,10988,2003-08-31,2005-12-31,853
1519,2.0495049504950495,101,2000-07-12,2005-12-16,1983
1520,3.144,375,2003-04-24,2005-12-20,971
1521,3.6068396226415094,4240,2001-06-18,2005-12-31,1657
1522,2.619047619047619,126,2005-09-11,2005-12-30,110
1523,3.4842406876790832,349,2005-04-07,2005-12-26,263
1524,3.049496644295302,1192,2001-09-15,2005-12-31,1568
1525,2.4584767641996557,4648,2001-03-10,2005-12-30,1756
1526,3.3438566552901023,1172,2005-01-09,2005-12-31,356
1527,2.9069767441860463,215,2003-09-15,2005-12-20,827
1528,3.8436371841155235,4432,2004-10-01,2005-12-31,456
1529,3.2565359477124183,612,2004-02-10,2005-12-31,690
1530,3.74061433447099,8497,2004-01-19,2005-12-31,712
1531,3.350537634408602,930,2001-03-07,2005-12-31,1760
1532,2.790463186640059,9521,2002-06-12,2005-12-30,1297
1533,3.3267326732673266,303,2000-01-14,2005-12-12,2159
1534,3.406896551724138,145,2005-02-25,2005-12-22,300
1535,3.856918238993711,636,2005-08-15,2005-12-31,138
1536,2.359801488833747,403,2004-02-19,2005-12-31,681
1537,2.9583333333333335,144,2004-11-22,2005-12-22,395
1538,3.15625,192,2000-07-05,2005-12-20,1994
1539,2.887218045112782,266,2004-05-28,2005-12-19,570
1540,2.3843537414965987,294,2000-01-10,2005-12-20,2171
1541,1.9337979094076656,287,2001-05-29,2005-12-07,1653
1542,3.7589676252423976,114997,1999-12-16,2005-12-31,2207
1543,3.338210275603947,8817,2000-01-05,2005-12-31,2187
1544,2.9746192893401013,197,2005-05-27,2005-12-27,214
1545,2.3828125,128,2002-05-11,2005-12-22,1321
1546,2.8515406162464987,357,2003-10-28,2005-12-28,792
1547,3.9534655890276755,4083,2002-05-22,2005-12-30,1318
1548,2.539473684210526,76,2001-06-22,2005-12-22,1644
1549,2.9921875,384,2002-08-31,2005-12-22,1209
1550,2.916434540389972,718,2005-01-09,2005-12-27,352
1551,3.5399239543726235,526,2004-11-04,2005-12-28,419
1552,3.7073743541568813,4258,2001-06-25,2005-12-31,1650
1553,3.8513902205177373,6258,2000-02-01,2005-12-31,2160
1554,2.6990291262135924,103,2004-07-02,2005-12-26,542
1555,3.1621621621621623,185,2000-01-11,2005-12-05,2155
1556,3.1961722488038276,1045,2000-01-12,2005-12-28,2177
1557,3.0514018691588785,428,2005-01-19,2005-12-31,346
1558,3.033659730722154,8170,2002-11-26,2005-12-31,1131
1559,3.2659279778393353,361,2000-01-07,2005-12-31,2185
1560,3.334370139968896,643,2004-08-24,2005-12-30,493
1561,3.4802930234844887,61019,2003-07-05,2005-12-31,910
1562,2.34983498349835,303,2005-04-12,2005-12-30,262
1563,3.733229329173167,641,2004-09-27,2005-12-30,459
1564,3.672108843537415,735,2003-04-04,2005-12-30,1001
1565,3.436,250,2004-02-09,2005-12-23,683
1566,2.7261904761904763,252,2000-01-16,2005-12-20,2165
1567,2.696969696969697,99,2000-05-14,2005-11-08,2004
1568,2.5779220779220777,154,2005-04-08,2005-12-24,260
1569,1.4977578475336324,223,2000-10-23,2005-12-20,1884
1570,2.0454545454545454,88,2001-01-05,2005-12-22,1812
1571,3.8261550892485494,40841,1999-12-17,2005-12-31,2206
1572,3.65947242206235,834,2003-03-21,2005-12-31,1016
1573,2.6859456333140543,1729,2000-03-30,2005-12-26,2097
1574,2.5215827338129495,278,2001-06-16,2005-12-16,1644
1575,3.6375,320,2003-02-11,2005-12-21,1044
1576,3.384920634920635,252,2005-01-19,2005-12-29,344
1577,3.3655913978494625,93,2005-03-04,2005-12-23,294
1578,3.1987380002157266,18542,2001-03-31,2005-12-31,1736
1579,2.8735177865612647,506,2004-05-13,2005-12-26,592
1580,3.075845974329055,857,2001-06-26,2005-12-18,1636
1581,3.3983333333333334,1200,2000-02-03,2005-12-29,2156
1582,3.556300149898598,11341,2002-08-27,2005-12-31,1222
1583,3.240566037735849,212,2005-06-09,2005-12-29,203
1584,3.786206896551724,145,2004-08-24,2005-12-21,484
1585,3.3506718479329556,21359,2001-10-07,2005-12-31,1546
1586,2.7642857142857142,420,2000-12-27,2005-12-20,1819
1587,4.36986301369863,146,2005-07-18,2005-12-29,164
1588,3.4691943127962084,422,2003-09-12,2005-12-23,833
1589,3.5964391691394657,3033,2004-02-29,2005-12-30,670
1590,3.9268627862017564,42933,2001-11-19,2005-12-31,1503
1591,3.0338983050847457,59,2005-09-12,2005-12-29,108
1592,3.0566502463054186,406,2003-11-25,2005-12-31,767
1593,3.8080357142857144,672,2003-09-12,2005-12-28,838
1594,3.035625517812759,2414,2000-11-16,2005-12-17,1857
1595,3.9790193442814563,17111,2000-01-06,2005-12-31,2186
1596,3.7557100297914596,1007,2004-04-23,2005-12-31,617
1597,3.621739130434783,230,2004-10-08,2005-12-28,446
1598,2.7023153252480707,907,2003-06-04,2005-12-28,938
1599,3.559418017076146,11478,2000-04-27,2005-12-28,2071
1600,2.9150874635568513,2744,1999-12-30,2005-12-31,2193
1601,2.970212765957447,235,2004-12-15,2005-12-23,373
1602,2.634638606175608,5797,2000-12-10,2005-12-31,1847
1603,2.4838709677419355,124,2004-01-28,2005-12-22,694
1604,3.9277504105090313,2436,2004-10-10,2005-12-31,447
1605,2.8461538461538463,208,2003-02-13,2005-12-06,1027
1606,3.0690728064716866,1607,2003-11-06,2005-12-31,786
1607,2.8511565538048944,2983,2004-08-14,2005-12-30,503
1608,3.239247311827957,372,2003-07-22,2005-12-28,890
1609,3.299145299145299,234,2004-12-09,2005-12-26,382
1610,3.8051304160379393,4639,2000-02-19,2005-12-29,2140
1611,3.3125,224,2000-10-22,2005-12-19,1884
1612,3.0429184549356223,233,2005-05-13,2005-12-27,228
1613,2.7881694644284574,1251,2000-01-28,2005-12-30,2163
1614,2.0283018867924527,106,2002-05-11,2005-12-22,1321
1615,3.8141096098889022,59137,1999-12-08,2005-12-31,2215
1616,3.9689578713968956,902,2004-11-05,2005-12-31,421
1617,2.371165644171779,652,2004-10-18,2005-12-28,436
1618,4.18954150434522,6674,2005-01-19,2005-12-30,345
1619,3.7557471264367814,1044,2001-03-07,2005-12-31,1760
1620,3.408805031446541,318,2003-08-19,2005-12-30,864
1621,2.3370165745856353,181,2000-09-03,2005-12-20,1934
1622,2.892571428571429,875,2004-10-23,2005-12-30,433
1623,3.450592885375494,253,2004-09-24,2005-12-30,462
1624,2.4645669291338583,127,2003-06-04,2005-12-30,940
1625,4.140838273817731,43518,2002-01-16,2005-12-31,1445
1626,3.2098765432098766,243,2003-08-06,2005-12-04,851
1627,3.8016729033678187,4543,2002-09-06,2005-12-29,1210
1628,3.5452261306532664,398,2005-01-19,2005-12-28,343
1629,3.514705882352941,816,2000-02-29,2005-12-31,2132
1630,3.0414746543778803,217,2003-09-12,2005-12-29,839
1631,3.597506678539626,1123,2005-02-08,2005-12-31,326
1632,3.0938370080517723,13289,2004-08-03,2005-12-31,515
1633,3.406032805115374,7194,2000-01-05,2005-12-31,2187
1634,3.6717171717171717,792,2003-07-02,2005-12-29,911
1635,2.4158415841584158,101,2000-02-07,2005-12-22,2145
1636,2.08298755186722,241,2000-10-19,2005-12-05,1873
1637,3.5224981025696627,18446,2002-09-11,2005-12-31,1207
1638,3.337046004842615,2065,2001-01-17,2005-12-31,1809
1639,3.228395061728395,324,2000-01-11,2005-12-29,2179
1640,1.7623762376237624,101,2002-10-16,2005-12-26,1167
1641,2.8722222222222222,180,2003-05-09,2005-12-18,954
1642,4.034212309135442,38378,1999-12-30,2005-12-31,2193
1643,3.0915032679738563,153,2003-11-21,2005-12-22,762
1644,4.071345029239766,855,2004-02-10,2005-12-29,688
1645,3.232834642214715,22793,2003-05-25,2005-12-31,951
1646,3.649531199482703,9279,2000-08-22,2005-12-31,1957
1647,3.9104972375690608,905,2003-02-28,2005-12-29,1035
1648,3.153609831029186,651,2003-05-27,2005-12-25,943
1649,2.375,80,2000-09-06,2005-12-22,1933
1650,3.487078330474557,52470,2001-03-02,2005-12-31,1765
1651,2.867069486404834,331,2001-11-06,2005-12-28,1513
1652,4.144454382826476,2236,2000-11-25,2005-12-31,1862
1653,2.7586206896551726,145,2005-01-28,2005-12-20,326
1654,2.75568743818002,1011,2000-03-28,2005-12-30,2103
1655,3.3299767621998453,2582,2000-10-10,2005-12-31,1908
1656,2.723780253553592,2603,2001-05-07,2005-12-31,1699
1657,2.427807486631016,187,2003-06-30,2005-12-21,905
1658,3.938737040527804,1061,2003-09-12,2005-12-30,840
1659,3.681515483042382,42046,1999-12-17,2005-12-31,2206
1660,4.123728257302265,3047,2004-09-01,2005-12-30,485
1661,3.5444066020434897,19085,2001-11-21,2005-12-31,1501
1662,2.978723404255319,141,2005-03-03,2005-12-30,302
1663,2.6778523489932886,149,2000-01-16,2005-12-27,2172
1664,3.937555358724535,2258,2004-03-13,2005-12-31,658
1665,3.3176442479990444,8371,2001-06-07,2005-12-31,1668
1666,3.0009955201592833,4018,2003-05-18,2005-12-31,958
1667,3.3355817875210794,593,2002-02-08,2005-12-20,1411
1668,3.3385781990521326,5275,2000-08-31,2005-12-31,1948
1669,3.832740213523132,281,2004-10-25,2005-12-29,430
1670,3.1314285714285712,175,2003-10-22,2005-12-20,790
1671,2.3164556962025316,79,2002-01-09,2005-12-19,1440
1672,3.4884393063583814,346,2004-04-09,2005-12-20,620
1673,3.4357097791798106,7925,2001-01-18,2005-12-28,1805
1674,3.416918429003021,662,2003-05-12,2005-12-30,963
1675,3.361111111111111,144,2000-01-17,2005-12-15,2159
1676,3.098870056497175,354,2003-08-21,2005-12-01,833
1677,2.386138613861386,101,2000-01-14,2005-11-23,2140
1678,3.49645390070922,987,2004-08-06,2005-12-31,512
1679,3.887580299785867,934,2003-03-14,2005-12-29,1021
1680,3.0476190476190474,147,2004-07-13,2005-12-30,535
1681,2.5373831775700935,214,2004-10-15,2005-12-19,430
1682,3.687916490119795,25961,2000-01-05,2005-12-31,2187
1683,3.011661807580175,686,2003-03-07,2005-12-28,1027
1684,2.7565674255691768,571,2003-11-30,2005-12-27,758
1685,2.5,74,2000-03-02,2005-12-28,2127
1686,3.6243194192377497,551,2003-06-25,2005-12-30,919
1687,3.4572514249525015,1579,2003-09-30,2005-12-28,820
1688,2.278688524590164,122,2002-06-20,2005-12-28,1287
1689,3.974118529632408,2666,2003-11-28,2005-12-30,763
1690,3.3092783505154637,97,2001-08-07,2005-12-02,1578
1691,3.565677966101695,472,2003-09-12,2005-12-22,832
1692,4.136212278876171,9610,2002-11-30,2005-12-31,1127
1693,3.0004024144869215,12425,2000-01-06,2005-12-31,2186
1694,3.642332789559543,2452,2000-02-14,2005-12-31,2147
1695,2.968503937007874,254,2005-06-03,2005-12-26,206
1696,2.11,100,2000-01-13,2005-11-11,2129
1697,3.8552147239263803,815,2003-11-05,2005-12-31,787
1698,2.9357798165137616,109,2002-03-30,2005-12-20,1361
1699,3.468629961587708,781,2004-07-27,2005-12-30,521
1700,3.5824620204743343,27449,1999-12-25,2005-12-31,2198
1701,2.6666666666666665,150,2001-08-09,2005-11-28,1572
1702,3.0395010395010393,481,2001-01-29,2005-12-30,1796
1703,3.8299439717783774,48190,1999-12-24,2005-12-31,2199
1704,3.7518552875695734,4312,2004-08-08,2005-12-31,510
1705,3.676579925650558,269,2005-05-13,2005-12-29,230
1706,2.9782608695652173,92,2005-08-23,2005-12-26,125
1707,3.801836334462471,11218,2004-07-21,2005-12-31,528
1708,3.9470509383378016,7460,2003-04-22,2005-12-31,984
1709,3.6654022759033738,20036,2002-06-01,2005-12-31,1309
1710,3.7902097902097904,572,2005-06-24,2005-12-31,190
1711,2.5846867749419955,431,2004-06-22,2005-12-27,553
1712,3.228310502283105,438,2004-04-16,2005-12-29,622
1713,3.4931034482758623,290,2003-10-08,2005-12-11,795
1714,2.8369565217391304,92,2001-09-07,2005-12-18,1563
1715,2.8858350951374208,473,2005-06-20,2005-12-29,192
1716,2.9934210526315788,304,2000-01-13,2005-12-27,2175
1717,3.4968354430379747,316,2003-01-22,2005-12-27,1070
1718,3.132936507936508,504,2004-02-24,2005-12-29,674
1719,3.0774107326434104,58364,2004-10-09,2005-12-31,448
1720,3.654054054054054,185,2003-03-03,2005-12-11,1014
1721,2.972320080523402,3974,2001-06-12,2005-12-31,1663
1722,3.517703862660944,1864,2000-01-06,2005-12-28,2183
1723,2.436265709156194,557,2001-05-20,2005-12-23,1678
1724,2.927536231884058,207,2001-03-03,2005-12-30,1763
1725,1.5221374045801526,655,2004-04-02,2005-12-26,633
1726,3.3566666666666665,300,2004-11-22,2005-12-31,404
1727,2.835457705677868,863,2004-06-28,2005-12-28,548
1728,3.8081662237255376,4139,2003-03-07,2005-12-31,1030
1729,3.553050397877984,754,2003-07-27,2005-12-28,885
1730,3.996291718170581,809,2004-08-19,2005-12-29,497
1731,2.6666666666666665,195,2003-08-15,2005-12-30,868
1732,2.551282051282051,312,2004-04-19,2005-12-29,619
1733,3.465193370165746,905,2002-02-20,2005-12-31,1410
1734,3.278675282714055,2476,2003-11-04,2005-12-30,787
1735,3.637181044957473,4115,1999-12-17,2005-12-30,2205
1736,2.878260869565217,115,2000-01-18,2005-12-18,2161
1737,3.4839506172839507,405,2003-01-13,2005-12-23,1075
1738,2.887272727272727,275,2005-08-09,2005-12-30,143
1739,3.6010863005431504,1657,2001-07-21,2005-12-31,1624
1740,2.732283464566929,254,2002-10-01,2005-12-18,1174
1741,3.910891089108911,10605,2000-04-29,2005-12-31,2072
1742,3.366013071895425,153,2003-11-05,2005-12-29,785
1743,3.7985561248253377,8588,2000-12-23,2005-12-31,1834
1744,3.8244890690921047,73004,2001-03-14,2005-12-31,1753
1745,3.0097087378640777,309,2002-09-03,2005-12-19,1203
1746,3.4101820817102997,11039,2000-07-27,2005-12-31,1983
1747,3.2713178294573644,129,2005-02-12,2005-12-29,320
1748,3.152334152334152,407,2004-02-08,2005-12-31,692
1749,3.388172858225929,1319,2000-01-11,2005-12-29,2179
1750,2.4035087719298245,114,2001-06-05,2005-12-26,1665
1751,2.610576923076923,416,2001-05-02,2005-12-29,1702
1752,2.875,104,2002-09-06,2005-12-22,1203
1753,3.4655172413793105,116,2005-01-07,2005-12-28,355
1754,3.9861389471107507,65363,2003-07-15,2005-12-31,900
1755,2.4901960784313726,153,2003-09-16,2005-12-28,834
1756,3.743782654127482,4785,2001-03-07,2005-12-30,1759
1757,3.4759991541552124,4729,2001-07-14,2005-12-31,1631
1758,3.391304347826087,184,2004-12-28,2005-12-30,367
1759,3.896185737976783,3015,2000-01-06,2005-12-28,2183
1760,3.1193848644273574,2471,2000-09-24,2005-12-30,1923
1761,3.5126050420168067,238,2000-02-01,2005-12-30,2159
1762,3.277227722772277,202,2005-08-05,2005-12-30,147
1763,2.210144927536232,138,2000-06-24,2005-12-21,2006
1764,3.425531914893617,94,2004-07-09,2005-12-29,538
1765,3.5863712843522153,3566,2003-02-27,2005-12-31,1038
1766,3.9381177481736143,2327,2002-12-18,2005-12-31,1109
1767,3.9166666666666665,96,2003-06-04,2005-12-25,935
