Movie_ID,Avg_Rating,Watch_Count,Min_Date,Max_Date,Date_Diff,Std_Dev,Year,Year_Diff
4793,2.92274678111588,233,2004-05-21,2005-12-28,586,1.0517010893278913,1973,31
4794,3.0353982300884956,113,2001-09-03,2005-11-30,1549,1.1872026209586657,0,2001
4795,2.1954022988505746,87,2001-06-16,2005-12-18,1646,1.0979799682564013,1996,5
4796,2.864864864864865,259,2003-12-30,2005-12-27,728,1.2267532466553093,2003,0
4797,3.084507042253521,71,2005-10-07,2005-12-30,84,1.3065382709745348,2005,0
4798,3.9014161220043575,1836,2001-01-01,2005-12-27,1821,1.1552878825635842,2000,1
4799,2.9920978842722405,3923,2002-09-11,2005-12-31,1207,0.9005572293916678,1991,11
4800,2.788135593220339,118,2003-11-27,2005-12-18,752,1.1536022727437563,1971,32
4801,3.0897344713134185,16872,2003-02-11,2005-12-31,1054,1.0891760318398986,2003,0
4802,3.577272727272727,440,2000-08-27,2005-12-23,1944,1.1586779907594902,1927,73
4803,2.9672544080604535,397,2001-06-14,2005-12-30,1660,1.2777963070399025,1980,21
4804,3.4985250737463125,1017,2003-12-20,2005-12-30,741,0.988241791364557,1936,67
4805,3.850265416760786,35416,1999-12-17,2005-12-31,2206,0.9838302681218698,1993,6
4806,3.769230769230769,13,2005-12-09,2005-12-31,22,0.9268086959962983,1984,21
4807,2.9056603773584904,371,2000-11-27,2005-12-31,1860,1.0156852475952183,1999,1
4808,3.5496688741721854,151,2004-11-13,2005-12-23,405,1.4221520862029458,1969,35
4809,2.866952789699571,233,2003-07-30,2005-12-28,882,1.0725323250507752,1996,7
4810,3.551219512195122,410,2003-04-25,2005-12-28,978,0.9374370593299267,1957,46
4811,3.4414414414414414,222,2000-01-19,2005-12-28,2170,1.1971662217999335,1978,22
4812,3.325438596491228,1140,2000-06-25,2005-12-29,2013,1.0401350121309805,1980,20
4813,3.5719844357976656,257,2005-03-06,2005-12-31,300,1.4016149836017056,2001,4
4814,3.671850699844479,643,2001-06-27,2005-12-20,1637,0.9584519073337107,2000,1
4815,3.659882005899705,3390,2001-11-08,2005-12-28,1511,1.020134271157399,1976,25
4816,3.328071106394269,7538,1999-12-30,2005-12-31,2193,0.8820351220140626,1990,9
4817,2.5902335456475583,471,2000-08-21,2005-12-22,1949,1.2359121657749765,1981,19
4818,2.9338842975206614,121,2005-04-08,2005-12-29,265,1.2892862184821663,1973,32
4819,4.020188425302826,743,2005-09-16,2005-12-31,106,1.0465558798893995,1993,12
4820,3.041957047361684,7031,2002-02-27,2005-12-30,1402,1.1639819006372645,2000,2
4821,2.0056818181818183,176,2001-05-20,2005-12-22,1677,0.9999837661019965,2000,1
4822,2.9035087719298245,228,2004-12-04,2005-12-31,392,1.453958886921028,1993,11
4823,3.9964513839602556,1409,2001-02-28,2005-12-31,1767,0.9500980275828933,1995,6
4824,3.5553359683794468,12650,1999-12-16,2005-12-31,2207,0.9784525247551918,1995,4
4825,3.2131715771230502,577,2005-05-18,2005-12-31,227,1.3377400459654434,1985,20
4826,3.0261096605744124,383,2004-08-28,2005-12-30,489,0.9970360569898375,1992,12
4827,2.964622641509434,424,2002-08-31,2005-12-30,1217,1.1449027126049278,2001,1
4828,2.386904761904762,168,2000-02-12,2005-12-28,2146,1.0605929605655229,1997,3
4829,3.746498912012498,35846,2004-09-03,2005-12-31,484,1.0456378460290805,2004,0
4830,4.0126964933494556,1654,2002-12-05,2005-12-31,1122,0.991413033283721,1990,12
4831,3.354227499837778,15411,2003-05-30,2005-12-31,946,1.0408051118636992,1990,13
4832,2.9914529914529915,117,2005-04-11,2005-12-28,261,1.3097494265206404,2002,3
4833,3.1516308806472604,35349,2003-11-20,2005-12-31,772,1.001826702063698,2003,0
4834,2.910299003322259,301,2004-12-08,2005-12-29,386,0.9426524157745897,1929,75
4835,2.6013071895424837,153,2004-11-10,2005-12-19,404,1.0720115700539568,2004,0
4836,2.86159169550173,289,2000-02-23,2005-12-29,2136,1.4725069182775476,1999,1
4837,2.35,60,2005-08-24,2005-12-28,126,1.1020012611884875,1986,19
4838,2.933333333333333,330,2002-12-29,2005-12-27,1094,0.9931885548940049,1997,5
4839,2.707070707070707,99,2003-08-15,2005-12-18,856,0.9923433948572651,1987,16
4840,3.25,1008,2004-05-09,2005-12-30,600,1.1029436104106953,2003,1
4841,2.856681890389198,20144,2000-01-05,2005-12-30,2186,1.1041040951959769,1995,5
4842,2.90990990990991,111,2000-08-17,2005-10-25,1895,1.3180533135137353,1988,12
4843,2.762570663493008,6722,2000-01-21,2005-12-31,2171,1.2678167996304555,1990,10
4844,3.0677966101694913,177,2003-07-26,2005-12-27,885,1.3211273609505179,2002,1
4845,3.499800239712345,2503,2000-01-05,2005-12-31,2187,1.056696112753414,1956,44
4846,3.3151260504201683,476,2000-04-06,2005-11-23,2057,1.0922994503985615,1999,1
4847,4.056612136352647,49636,1999-12-08,2005-12-31,2215,0.8570534078501211,1989,10
4848,3.7332255456750203,1237,2003-10-02,2005-12-31,821,1.0801101279075107,2002,1
4849,3.6367760686184165,14107,2002-01-11,2005-12-31,1450,0.8726039920241085,1981,21
4850,3.6151202749140894,291,2003-09-13,2005-12-22,831,1.055189917193171,1991,12
4851,3.1012658227848102,158,2004-07-30,2005-12-22,510,1.0953862327744797,2002,2
4852,3.104743959210818,9022,2000-01-06,2005-12-31,2186,1.043878113718448,1997,3
4853,3.0806451612903225,124,2003-03-28,2005-12-30,1008,1.1447779931295117,1980,23
4854,3.2333333333333334,120,2000-11-19,2005-12-28,1865,1.1791845447071423,1975,25
4855,3.005291005291005,189,2004-06-18,2005-12-29,559,1.2944125197356722,1965,39
4856,2.5779816513761467,109,2003-01-09,2005-12-30,1086,0.9746184246843914,1990,13
4857,3.9900142653352355,2804,2004-12-06,2005-12-31,390,1.0369072952797753,1997,7
4858,3.028985507246377,138,2004-08-20,2005-12-13,480,0.9117403666279079,1989,15
4859,3.2467532467532467,154,2004-04-09,2005-12-20,620,1.3101498607675108,1996,8
4860,2.4126984126984126,63,2001-03-19,2005-12-24,1741,1.2396008805506538,2000,1
4861,3.1106194690265485,452,2003-10-15,2005-12-30,807,1.37160710320502,1991,12
4862,3.8324638702855127,28370,1999-12-16,2005-12-31,2207,0.8708141044651725,1992,7
4863,3.0,120,2005-07-13,2005-12-28,168,1.1152118538607796,1993,12
4864,3.846084608460846,1111,2004-06-25,2005-12-31,554,1.10228283516111,2004,0
4865,4.108587119321019,4006,2004-10-25,2005-12-31,432,1.0569034226067875,1990,14
4866,3.271549576482312,4014,2000-12-10,2005-12-29,1845,0.9978810045721338,1995,5
4867,3.3982249097825026,10253,2001-03-21,2005-12-31,1746,1.0415222516109137,1986,15
4868,4.058139534883721,516,2005-03-18,2005-12-30,287,0.8990348805327525,1998,7
4869,3.463428905792861,1709,2004-02-13,2005-12-30,686,1.0153864029012565,2004,0
4870,3.3506833658745654,20999,1999-12-12,2005-12-30,2210,0.9081959441779213,1991,8
4871,2.6649214659685865,191,2003-06-10,2005-12-29,933,1.2366231052047592,2001,2
4872,2.454022988505747,348,2004-04-09,2005-12-31,631,1.084690911785369,2002,2
4873,2.7127659574468086,94,2005-06-23,2005-12-27,187,1.4414922109041937,1968,37
4874,3.5323045082336004,22226,1999-12-24,2005-12-31,2199,0.8833748906547505,1987,12
4875,2.2110091743119265,109,2002-07-24,2005-12-27,1252,0.9819990429147184,2000,2
4876,3.3591736163760424,10552,2000-01-06,2005-12-29,2184,1.0774540417166936,1997,3
4877,4.361621220552773,10782,2004-08-11,2005-12-31,507,0.9551212710120847,2004,0
4878,3.378315649867374,3016,2001-02-28,2005-12-31,1767,1.0552469932437738,2000,1
4879,3.0128205128205128,156,2003-03-04,2005-12-27,1029,1.0410117875269511,1972,31
4880,2.2941176470588234,68,2002-04-07,2005-12-11,1344,1.0658725460673302,1999,3
4881,3.636836242109172,10772,1999-12-10,2005-12-31,2213,1.087709691915293,1994,5
4882,3.2091503267973858,153,2002-09-10,2005-11-04,1151,1.4311092255348914,1985,17
4883,3.2756939644195437,54974,1999-12-11,2005-12-31,2212,1.0486985530035384,1992,7
4884,4.090377873003506,23103,2001-04-10,2005-12-31,1726,0.920276571999433,1942,59
4885,3.6766169154228856,201,2004-11-19,2005-12-29,405,1.3564293190256682,1963,41
4886,3.0185076380728555,3404,2000-12-28,2005-12-30,1828,1.1504300411997253,2000,0
4887,3.045086705202312,1730,2003-09-28,2005-12-31,825,1.0680932338313387,1977,26
4888,2.929777777777778,5625,2000-01-17,2005-12-31,2175,1.0015335167505122,1995,5
4889,2.660377358490566,212,2005-02-27,2005-12-29,305,1.1469042812656192,1976,29
4890,3.3455373045715415,5053,2000-05-04,2005-12-30,2066,0.9915210475682306,1998,2
4891,2.776666666666667,300,2003-08-17,2005-12-28,864,1.0695491293167867,2003,0
4892,3.0759493670886076,79,2005-09-23,2005-12-30,98,1.258531418255728,1943,62
4893,2.8529411764705883,102,2003-02-11,2005-12-20,1043,1.1466443406873317,2000,3
4894,3.328125,128,2000-02-03,2005-11-21,2118,1.3287219304669946,1998,2
4895,2.927749654855039,2173,2002-08-02,2005-12-29,1245,1.0409782319873773,1984,18
4896,2.7183098591549295,71,2005-05-21,2005-12-28,221,1.2782029638916539,1996,9
4897,3.1840354767184036,451,2001-01-09,2005-12-26,1812,1.097193445348806,1961,40
4898,3.71211022480058,1379,2001-03-21,2005-12-31,1746,0.9841662865434974,1961,40
4899,2.0883190883190883,351,2003-02-17,2005-12-14,1031,1.0667200841325422,2002,1
4900,2.0818505338078293,281,2002-05-23,2005-12-20,1307,1.057485963639403,2002,0
4901,2.859375,192,2000-03-03,2005-12-18,2116,1.1237631362468847,1999,1
4902,3.5010028078620135,2493,2001-03-03,2005-12-31,1764,0.9513122416597821,1985,16
4903,2.6944444444444446,72,2001-01-02,2005-12-22,1815,1.2060748684967304,1985,16
4904,3.5730491577861807,5818,1999-12-30,2005-12-31,2193,0.9714379095758297,1993,6
4905,1.9659090909090908,88,2002-09-13,2005-12-22,1196,1.0444034059687684,1992,10
4906,3.399163331025973,33227,2000-03-02,2005-12-31,2130,0.966246966942562,1999,1
4907,3.7880434782608696,184,2000-07-04,2005-12-30,2005,1.062869853730062,2000,0
4908,3.3734177215189876,158,2004-10-03,2005-12-31,454,1.1200783481194454,2004,0
4909,3.8421052631578947,266,2005-09-08,2005-12-30,113,1.1012315936441885,2005,0
4910,2.6968911917098444,1158,2000-01-21,2005-12-30,2170,1.1835113250115343,1996,4
4911,2.479591836734694,98,2002-10-15,2005-12-20,1162,1.3410996552432257,1992,10
4912,4.0026992470521385,14078,1999-12-11,2005-12-31,2212,0.883410820884072,1955,44
4913,2.872400756143667,1058,2001-03-29,2005-12-31,1738,1.0555857203191588,1994,7
4914,3.1278435059677716,38289,2004-12-15,2005-12-31,381,1.0111580534334854,2005,-1
4915,3.579310344827586,145,2005-02-23,2005-12-31,311,1.2341718181146224,1994,11
4916,3.337328767123288,584,2003-12-03,2005-12-27,755,1.0740556767230693,2002,1
4917,2.0709677419354837,155,2002-01-21,2005-12-18,1427,1.1794213715546844,2001,1
4918,3.4715772618094474,1249,2003-08-12,2005-12-29,870,1.4901495452816382,1997,6
4919,4.080956581397628,10203,2004-08-14,2005-12-31,504,1.0254136858787146,1997,7
4920,3.4148471615720526,229,2002-01-17,2005-12-16,1429,1.134756948337889,1982,20
4921,2.9935064935064934,154,2003-09-12,2005-12-25,835,1.4165075031546803,1995,8
4922,2.4048780487804877,205,2002-07-17,2005-12-14,1246,1.1101031615001575,2002,0
4923,2.8854660347551344,2532,2003-05-08,2005-12-31,968,1.1478571845795231,1996,7
4924,4.183971575207264,2533,2000-01-13,2005-12-31,2179,0.9389477754071879,1961,39
4925,3.5555555555555554,198,2000-01-12,2005-12-28,2177,1.0540925533894598,1989,11
4926,3.1805555555555554,2160,2002-08-10,2005-12-31,1239,0.9642962317045229,1997,5
4927,2.4829396325459316,381,2003-08-16,2005-12-27,864,1.006739274787078,1956,47
4928,2.0985915492957745,355,2005-08-28,2005-12-31,125,1.00500062649255,2005,0
4929,3.3529411764705883,119,2004-05-13,2005-12-30,596,1.387524532042206,2004,0
4930,3.4193711967545637,1972,2000-08-09,2005-12-31,1970,1.0497952302767957,2000,0
4931,2.8095923606612443,41679,2004-04-29,2005-12-31,611,1.1501227771709788,2004,0
4932,3.548263498312711,28448,2000-01-05,2005-12-31,2187,0.9886289591788265,1997,3
4933,2.91812865497076,171,2000-02-01,2005-12-28,2157,1.2853331020986478,1996,4
4934,3.2222222222222223,108,2005-04-08,2005-12-28,264,1.1707760293512277,1995,10
4935,3.1699346405228757,306,2000-01-05,2005-12-23,2179,1.334490015800609,1998,2
4936,2.861816130851664,1773,2000-01-12,2005-12-31,2180,1.088402061481494,1998,2
4937,3.1463414634146343,451,2000-01-08,2005-12-29,2182,1.266966160571197,1995,5
4938,3.096875,320,2001-01-02,2005-12-26,1819,1.1850649427332234,1994,7
4939,2.9863945578231292,147,2002-01-25,2005-12-20,1425,1.0335892679225633,2001,1
4940,3.5062111801242235,322,2000-02-07,2005-12-19,2142,1.2157937520302782,1989,11
4941,2.8366013071895426,153,2004-07-27,2005-12-06,497,1.132402640986884,2004,0
4942,3.257142857142857,840,2002-12-31,2005-12-31,1096,1.0854203048629374,1990,12
4943,3.2544268406337373,4292,2000-01-06,2005-12-31,2186,0.9606770861053555,1984,16
4944,3.1226215644820297,473,2000-01-29,2005-12-29,2161,1.3442343524084648,1994,6
4945,3.611428571428571,175,2004-04-16,2005-12-29,622,1.1928357568656058,1973,31
4946,3.572831423895254,611,2003-02-18,2005-12-30,1046,0.9847268087794466,2002,1
4947,3.648,1625,2000-08-03,2005-12-30,1975,0.9771578370067168,1933,67
4948,3.2642521797451374,2982,2003-08-25,2005-12-31,859,1.1942736683390036,2002,1
4949,3.157164027766945,12821,2000-03-21,2005-12-31,2111,1.0783037787736078,1999,1
4950,2.676829268292683,164,2002-01-26,2005-12-20,1424,1.0026711295258965,2001,1
4951,3.7418300017517567,102754,2003-09-20,2005-12-31,833,0.8565480728461882,2003,0
4952,3.504201680672269,476,2000-10-26,2005-12-24,1885,1.2182745318805397,2000,0
4953,3.3344709897610922,2051,2000-09-22,2005-12-31,1926,1.0242315146593617,1995,5
4954,3.8541666666666665,240,2003-10-14,2005-12-26,804,1.2870384306215539,1980,23
4955,2.9148936170212765,94,2003-04-22,2005-12-21,974,1.1973049886611171,1976,27
4956,3.944533762057878,32344,2001-03-03,2005-12-31,1764,0.9259189820857738,1989,12
4957,2.9148936170212765,141,2002-01-16,2005-12-27,1441,1.1679613600636896,2001,1
4958,3.051851851851852,135,2003-06-03,2005-12-06,917,1.2537616148389454,1977,26
4959,3.2664092664092665,259,2003-07-22,2005-12-13,875,1.3127546052317667,2000,3
4960,3.5674931129476586,363,2002-08-31,2005-12-30,1217,1.213524635389943,2002,0
4961,2.303921568627451,102,2000-01-06,2005-12-22,2177,1.0126840689428191,1991,9
4962,3.4624505928853755,253,2004-08-28,2005-12-28,487,1.121388879195163,2003,1
4963,3.7393075356415477,491,2002-10-04,2005-12-31,1184,1.3004170167579747,1991,11
4964,2.5367393800229623,1742,2004-02-13,2005-12-30,686,1.0328183642386657,2003,1
4965,3.4693877551020407,245,2004-06-11,2005-12-23,560,1.103311721485583,1962,42
4966,2.826388888888889,1296,2000-07-10,2005-12-31,2000,0.9887152851341559,1990,10
4967,2.325,80,2000-02-05,2005-12-25,2150,1.177586031149951,1999,1
4968,3.73224043715847,915,2000-03-04,2005-12-30,2127,0.988666026044444,1998,2
4969,3.620320855614973,187,2005-03-17,2005-12-29,287,1.18240410452208,1981,24
4970,3.334290937581614,3829,1999-12-21,2005-12-31,2202,1.047476392111644,1992,7
4971,3.2261753494282086,787,2004-05-14,2005-12-29,594,1.085259075905069,1991,13
4972,3.3741678719061245,97491,2003-10-18,2005-12-31,805,1.0281558068709555,2003,0
4973,3.432584269662921,178,2004-10-22,2005-12-27,431,1.0780056162551808,1939,65
4974,2.4453125,128,2005-08-12,2005-12-25,135,1.0484979413765514,1982,23
4975,2.7889908256880735,109,2003-09-13,2005-12-20,829,1.2625180196397408,1909,94
4976,2.975806451612903,124,2003-08-05,2005-12-18,866,1.1367026173468773,1999,4
4977,3.568969448244414,35088,2000-01-12,2005-12-31,2180,0.9829262348244839,1988,12
4978,4.303860674704665,8211,2004-03-05,2005-12-31,666,1.0249546269991896,2000,4
4979,4.140707035351768,2857,2005-06-11,2005-12-31,203,1.1148092392790792,2002,3
4980,3.2331460674157304,356,2003-11-21,2005-12-18,758,1.1623784218169304,2000,3
4981,3.0484739676840213,1114,1999-12-31,2005-12-30,2191,0.9911478846019901,1979,20
4982,2.661290322580645,124,2001-04-29,2005-12-22,1698,1.2223334792681302,1990,11
4983,3.8990536277602525,317,2004-11-12,2005-12-22,405,1.0475554969866088,2004,0
4984,3.3533333333333335,150,2000-01-20,2005-12-29,2170,1.1060338882550933,1995,5
4985,2.997826086956522,3220,1999-12-26,2005-12-31,2197,1.059137489657084,1999,0
4986,2.20125786163522,159,2002-10-16,2005-12-20,1161,0.959825104149132,2002,0
4987,3.479591836734694,98,2001-06-13,2005-12-01,1632,1.1327331405797774,1999,2
4988,3.987587276958883,1289,2005-08-14,2005-12-31,139,0.963544100316196,2005,0
4989,3.3716337522441653,557,2000-02-03,2005-12-30,2157,1.4740390195272828,1999,1
4990,3.7881462799495584,793,2004-12-31,2005-12-30,364,1.012802252573316,1979,25
4991,3.8846918489065607,1006,2005-08-14,2005-12-31,139,1.0273010838545424,2005,0
4992,3.0114503816793894,262,2000-01-28,2005-12-20,2153,1.129482383830308,1999,1
4993,3.5617283950617282,162,2005-06-17,2005-12-23,189,1.2307719035497986,2004,1
4994,2.8932038834951457,103,2003-04-27,2005-12-27,975,1.0928701316673692,2002,1
4995,2.7716662814883293,8654,2002-02-07,2005-12-31,1423,1.1737337104695755,2002,0
4996,3.475162499094483,151847,2000-06-10,2005-12-31,2030,1.1163674701550879,2000,0
4997,2.3431952662721893,169,2004-05-02,2005-12-18,595,1.0637273710765642,2004,0
4998,3.116915422885572,402,2000-01-16,2005-12-29,2174,1.0252485558671498,1948,52
4999,2.916289592760181,442,2002-03-30,2005-12-29,1370,1.0212067857029838,2001,1
5000,3.1289237668161434,892,2001-01-08,2005-12-31,1818,1.1499152200321836,1994,7
5001,2.795275590551181,508,2000-01-08,2005-12-28,2181,1.0975215591573737,1998,2
5002,2.755,200,2003-08-19,2005-12-28,862,1.21753313493858,2003,0
5003,3.0520833333333335,96,2003-11-16,2005-12-20,765,1.503468212722393,2003,0
5004,3.8747570719067155,13893,2003-03-03,2005-12-31,1034,0.9348207393131539,2001,2
5005,2.633685244291677,4073,2002-01-11,2005-12-28,1447,1.1360603850794861,1995,7
5006,3.88929889298893,542,2004-12-12,2005-12-31,384,1.071697681992651,2004,0
5007,2.130434782608696,276,2002-06-06,2005-12-29,1302,1.1928641587313162,2002,0
5008,3.502232142857143,448,2004-09-30,2005-12-31,457,1.1172811436889218,1998,6
5009,3.160377358490566,106,2005-02-08,2005-12-17,312,1.3672133107883222,1984,21
5010,3.258454316265322,11503,2001-03-04,2005-12-31,1763,0.9349664952401401,1990,11
5011,2.1153846153846154,78,2001-06-26,2005-12-22,1640,1.2058382785622432,1992,9
5012,3.505928853754941,253,2004-10-16,2005-12-28,438,1.1670766400742558,2004,0
5013,2.8974358974358974,312,2003-08-18,2005-12-30,865,0.9398603383932757,1992,11
5014,3.6646903820816865,1518,2004-09-01,2005-12-31,486,1.2168687472804247,1986,18
5015,3.497055359246172,849,2001-03-05,2005-12-29,1760,0.9870880072010002,1981,20
5016,3.577784628031237,9732,2000-01-27,2005-12-30,2164,1.1023147624118679,1996,4
5017,3.0448430493273544,223,2001-03-21,2005-12-28,1743,1.0978102067435425,1963,38
5018,4.538913362701909,681,2005-02-07,2005-12-27,323,0.9261072831135071,2001,4
5019,3.1684782608695654,184,2000-01-30,2005-12-31,2162,1.1302525804879593,1944,56
5020,2.82220468617215,16474,2003-05-16,2005-12-31,960,1.0207653247560182,2003,0
5021,3.8058035714285716,448,2004-02-08,2005-12-31,692,1.2514912006528855,1990,14
5022,3.4,900,2003-02-11,2005-12-30,1053,1.164930643335465,2001,2
5023,3.025714285714286,350,2002-10-14,2005-12-29,1172,1.0499946396760043,2002,0
5024,3.7146596858638743,382,2005-07-08,2005-12-29,174,1.0938841025511223,1983,22
5025,3.821518193224592,22316,2003-07-19,2005-12-31,896,0.9144961712905697,1985,18
5026,3.798695246971109,1073,2004-11-19,2005-12-31,407,1.1462618402787617,2004,0
5027,3.041025641025641,195,2005-08-26,2005-12-31,127,1.1161231569145962,1980,25
5028,2.816326530612245,196,2005-02-12,2005-12-30,321,1.1263459301517629,1998,7
5029,3.058530510585305,803,2003-01-07,2005-12-30,1088,1.0428769590052573,1999,4
5030,2.2697368421052633,152,2001-10-01,2005-12-28,1549,1.1096828180968494,1997,4
5031,3.0357142857142856,588,2003-05-21,2005-12-27,951,1.05249763785157,2002,1
5032,2.2336448598130842,107,2004-04-08,2005-12-22,623,1.1702236461974076,1983,21
5033,3.264349789850072,15941,1999-12-24,2005-12-31,2199,1.1509646269521465,1993,6
5034,2.4892086330935252,139,2003-09-17,2005-12-28,833,1.0026552174812242,1989,14
5035,3.0943591870593115,9644,1999-12-21,2005-12-31,2202,0.9649102888759994,1998,1
5036,2.75,84,2005-02-18,2005-12-31,316,1.2694273445662536,1998,7
5037,2.324675324675325,77,2000-04-20,2005-12-22,2072,1.044302316098855,1997,3
5038,2.463768115942029,138,2000-01-21,2005-12-21,2161,1.0817626889389216,1996,4
5039,2.75,160,2003-12-28,2005-12-19,722,0.9905211130872972,2003,0
5040,3.9367816091954024,1914,2003-09-09,2005-12-29,842,0.9741431219889999,1994,9
5041,3.4384446276449574,7278,1999-12-25,2005-12-31,2198,0.9660958033062738,1998,1
5042,3.6013071895424837,8721,2003-01-16,2005-12-31,1080,1.0186756725876633,2003,0
5043,3.972843450479233,1252,2004-02-08,2005-12-31,692,1.1048460499172819,1963,41
5044,3.164285714285714,140,2004-02-06,2005-12-13,676,1.220983883758818,2003,1
5045,3.5159420289855072,345,2004-07-13,2005-12-31,536,1.1515438560660838,1969,35
5046,3.7471264367816093,87,2005-04-01,2005-12-27,270,1.3658491762269898,2003,2
5047,3.262532981530343,3032,2001-10-06,2005-12-31,1547,1.040744306834201,2001,0
5048,3.9432624113475176,1128,2002-09-18,2005-12-30,1199,0.9336311240050593,2002,0
5049,2.8656716417910446,134,2000-02-16,2005-12-28,2142,1.1225042142099462,1982,18
5050,4.091953522781671,22979,2001-06-06,2005-12-31,1669,0.8563023081199553,1953,48
5051,3.673758865248227,141,2004-11-01,2005-12-29,423,1.2218046015201638,1983,21
5052,3.859897172236504,778,2003-04-25,2005-12-31,981,1.062844336980227,1991,12
5053,3.756198347107438,242,2005-03-04,2005-12-31,302,1.1131348996835568,1937,68
5054,3.5257303284065915,103652,1999-12-17,2005-12-31,2206,0.9358564616461497,1996,3
5055,3.5059006650629687,35335,1999-12-24,2005-12-31,2199,1.0393639136933022,1998,1
5056,3.2255066367279652,35183,2002-03-20,2005-12-31,1382,1.0271847876763278,1994,8
5057,3.8253424657534247,292,2004-10-12,2005-12-31,445,1.2491818157396686,2004,0
5058,3.709293089753773,1259,2004-12-15,2005-12-30,380,1.0867028613120004,2004,0
5059,3.4096687211093992,5192,2000-01-06,2005-12-30,2185,0.8709479343861726,1981,19
5060,3.7836879432624113,282,2004-04-23,2005-12-28,614,1.0634747394701618,1990,14
5061,3.480611045828437,851,2000-01-07,2005-12-29,2183,1.092450070069792,1994,6
5062,2.942857142857143,140,2004-02-13,2005-12-28,684,1.030271519506119,1980,24
5063,3.1766423357664233,5480,2000-01-05,2005-12-31,2187,1.066249575960787,1997,3
5064,3.3732142857142855,1120,2005-09-25,2005-12-31,97,1.2282045966946058,2005,0
5065,3.1689373297002725,367,2000-09-04,2005-12-31,1944,1.16825717371243,1933,67
5066,3.539076923076923,1625,2001-02-07,2005-12-31,1788,1.1521474422508207,1994,7
5067,3.5137254901960784,255,2000-10-08,2005-12-28,1907,1.1042187546885625,2000,0
5068,1.8923076923076922,195,2004-11-26,2005-12-22,391,1.0569808724055725,1970,34
5069,3.735713427094603,41595,2003-08-09,2005-12-31,875,0.9304787390638527,1991,12
5070,2.9642857142857144,140,2000-08-25,2005-12-19,1942,1.2717784199437958,1998,2
5071,3.6681135757237864,25111,2005-02-23,2005-12-31,311,0.9088278616120301,2005,0
5072,3.080101716465353,1573,2003-02-18,2005-12-30,1046,1.2850449204842787,2001,2
5073,2.981390793339863,2042,2000-11-19,2005-12-30,1867,0.9946680118366875,1998,2
5074,3.3205128205128207,234,2005-04-30,2005-12-26,240,0.978221076282788,1965,40
5075,3.9883923778851313,14904,2000-01-05,2005-12-31,2187,0.8712682477187674,1973,27
5076,3.189788244607164,5053,2003-05-05,2005-12-30,970,1.0427323676109441,2003,0
5077,2.524390243902439,82,2001-09-14,2005-12-29,1567,1.0449834277863395,1996,5
5078,3.28515625,256,2004-10-29,2005-12-30,427,1.3078699847686786,2003,1
5079,3.029535864978903,237,2003-01-02,2005-12-23,1086,0.9889072229133968,1947,56
5080,3.4,610,2002-07-31,2005-12-31,1249,1.1719210787328322,1975,27
5081,3.797814207650273,183,2005-03-02,2005-12-26,299,1.3496420479516897,2003,2
5082,3.3679245283018866,318,2003-02-21,2005-12-27,1040,1.137201210716529,1975,28
5083,3.389705882352941,680,2004-08-11,2005-12-30,506,1.2109757875940923,1986,18
5084,3.489209498046288,16635,2000-09-28,2005-12-31,1920,0.9356091602348496,1981,19
5085,3.974143114852676,113084,2003-07-10,2005-12-31,905,0.9011742041687617,2003,0
5086,2.925,240,2005-02-24,2005-12-30,309,0.8884427634535915,2000,5
5087,3.6802762159918494,26501,2000-03-16,2005-12-31,2116,0.8822779346048081,1999,1
5088,3.3185185185185184,135,2003-12-30,2005-12-17,718,1.3024194010748982,1987,16
5089,3.809045226130653,199,2005-03-04,2005-12-28,299,1.264798699584056,2002,3
5090,2.9328817733990147,1624,2002-04-10,2005-12-27,1357,1.0359181334029526,1983,19
5091,3.4267241379310347,232,2004-11-07,2005-12-31,419,1.2216558033773919,1979,25
5092,4.3792744315223056,11522,2002-06-11,2005-12-31,1299,0.9974610044327061,1997,5
5093,3.2480376766091053,637,2003-04-29,2005-12-30,976,1.0437068426627318,1955,48
5094,3.624690338563171,2422,2000-10-31,2005-12-31,1887,1.1424452419420312,1974,26
5095,3.04251012145749,494,2003-10-25,2005-12-31,798,1.0734744706072061,2003,0
5096,2.8175944333996026,2012,2005-06-12,2005-12-31,202,1.0363980478100834,2005,0
5097,3.4759967453213996,3687,2000-01-09,2005-12-31,2183,1.0029292030968908,1963,37
5098,2.4615384615384617,78,2002-01-20,2005-12-22,1432,1.1474682203369804,2001,1
5099,3.53781512605042,1309,2004-03-26,2005-12-29,643,1.1922847516840283,2002,2
5100,3.661654135338346,133,2004-08-12,2005-12-14,489,1.179928208172473,2001,3
5101,2.479768786127168,173,2004-10-29,2005-12-19,416,1.0761127036144935,2004,0
5102,2.6641791044776117,134,2002-07-31,2005-12-29,1247,1.1499854843853188,1971,31
5103,4.542563034929447,17292,2004-11-24,2005-12-31,402,0.8067465226350209,1993,11
5104,3.3308419681784724,17661,2002-09-15,2005-12-31,1203,0.9837838748121955,2002,0
5105,3.560089321965083,4926,2004-01-20,2005-12-31,711,0.9569105916149323,1985,19
5106,2.588888888888889,2430,2000-06-01,2005-12-31,2039,1.1918309842846277,1994,6
5107,3.7041742286751362,551,2004-07-23,2005-12-31,526,1.3729731502863989,2001,3
5108,1.7676348547717842,241,2003-04-01,2005-12-18,992,1.0062048165160427,2003,0
